QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Encore (Part 16),,On which Queen studio album is 'Fun It' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Death on Two Legs'?",Album Tracks,medium,2,Good Company,false
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Death on Two Legs'?",,,,Bohemian Rhapsody,false
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Death on Two Legs'?",,,,God Save the Queen,false
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Death on Two Legs'?",,,,Lazing on a Sunday Afternoon,true
Queen Quiz: Encore (Part 16),,"On the original Jazz track list, what comes immediately after 'If You Can't Beat Them'?",Album Tracks,medium,2,Let Me Entertain You,true
Queen Quiz: Encore (Part 16),,"On the original Jazz track list, what comes immediately after 'If You Can't Beat Them'?",,,,Bicycle Race,false
Queen Quiz: Encore (Part 16),,"On the original Jazz track list, what comes immediately after 'If You Can't Beat Them'?",,,,Mustapha,false
Queen Quiz: Encore (Part 16),,"On the original Jazz track list, what comes immediately after 'If You Can't Beat Them'?",,,,Leaving Home Ain't Easy,false
Queen Quiz: Encore (Part 16),,What was Freddie Mercury's father's first name?,Band Members,medium,2,Rustom,false
Queen Quiz: Encore (Part 16),,What was Freddie Mercury's father's first name?,,,,Bomi,true
Queen Quiz: Encore (Part 16),,What was Freddie Mercury's father's first name?,,,,Jim,false
Queen Quiz: Encore (Part 16),,What was Freddie Mercury's father's first name?,,,,Arthur,false
Queen Quiz: Encore (Part 16),,Which Queen studio album has both 'Don't Try So Hard' and 'Ride the Wild Wind' on its original track list?,Albums,medium,2,Sheer Heart Attack,false
Queen Quiz: Encore (Part 16),,Which Queen studio album has both 'Don't Try So Hard' and 'Ride the Wild Wind' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 16),,Which Queen studio album has both 'Don't Try So Hard' and 'Ride the Wild Wind' on its original track list?,,,,Innuendo,true
Queen Quiz: Encore (Part 16),,Which Queen studio album has both 'Don't Try So Hard' and 'Ride the Wild Wind' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 16),,What month saw the digital release of 'Face It Alone'?,After Freddie,hard,3,April 2022,false
Queen Quiz: Encore (Part 16),,What month saw the digital release of 'Face It Alone'?,,,,November 2021,false
Queen Quiz: Encore (Part 16),,What month saw the digital release of 'Face It Alone'?,,,,June 2023,false
Queen Quiz: Encore (Part 16),,What month saw the digital release of 'Face It Alone'?,,,,October 2022,true
Queen Quiz: Encore (Part 16),,Which track opens the original Back to the Light (Brian May) album?,Solo Projects,hard,3,The Dark,true
Queen Quiz: Encore (Part 16),,Which track opens the original Back to the Light (Brian May) album?,,,,Another World,false
Queen Quiz: Encore (Part 16),,Which track opens the original Back to the Light (Brian May) album?,,,,Strange Frontier,false
Queen Quiz: Encore (Part 16),,Which track opens the original Back to the Light (Brian May) album?,,,,Barcelona,false
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track ''39'?,Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track ''39'?,,,,Brian May,true
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track ''39'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track ''39'?,,,,John Deacon,false
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'Tear It Up'?",Album Tracks,hard,3,Man on the Prowl,false
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'Tear It Up'?",,,,Hammer to Fall,false
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'Tear It Up'?",,,,Radio Ga Ga,true
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'Tear It Up'?",,,,Keep Passing the Open Windows,false
Queen Quiz: Encore (Part 16),,Who sang 'These Are the Days of Our Lives' with Lisa Stansfield at the 1992 tribute?,After Freddie,hard,3,Elton John,false
Queen Quiz: Encore (Part 16),,Who sang 'These Are the Days of Our Lives' with Lisa Stansfield at the 1992 tribute?,,,,Paul Young,false
Queen Quiz: Encore (Part 16),,Who sang 'These Are the Days of Our Lives' with Lisa Stansfield at the 1992 tribute?,,,,Seal,false
Queen Quiz: Encore (Part 16),,Who sang 'These Are the Days of Our Lives' with Lisa Stansfield at the 1992 tribute?,,,,George Michael,true
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'I Want to Break Free'?",Album Tracks,hard,3,Machines (or Back to Humans),true
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'I Want to Break Free'?",,,,Hammer to Fall,false
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'I Want to Break Free'?",,,,Man on the Prowl,false
Queen Quiz: Encore (Part 16),,"On the original The Works track list, what comes immediately before 'I Want to Break Free'?",,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 16),,How was John Deacon's name printed in the credits of Queen's debut album?,Band Members,hard,3,John D.,false
Queen Quiz: Encore (Part 16),,How was John Deacon's name printed in the credits of Queen's debut album?,,,,Deacon John,true
Queen Quiz: Encore (Part 16),,How was John Deacon's name printed in the credits of Queen's debut album?,,,,Johnny Deacon,false
Queen Quiz: Encore (Part 16),,How was John Deacon's name printed in the credits of Queen's debut album?,,,,John Richard,false
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track 'Sail Away Sweet Sister'?,Songwriting,hard,3,Freddie Mercury,false
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track 'Sail Away Sweet Sister'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track 'Sail Away Sweet Sister'?,,,,Brian May,true
Queen Quiz: Encore (Part 16),,Who wrote the Queen album track 'Sail Away Sweet Sister'?,,,,John Deacon,false
Queen Quiz: Encore (Part 16),,Which performer was named on the toy guitar John Deacon received at age seven?,Band Members,hard,3,Cliff Richard,false
Queen Quiz: Encore (Part 16),,Which performer was named on the toy guitar John Deacon received at age seven?,,,,Elvis Presley,false
Queen Quiz: Encore (Part 16),,Which performer was named on the toy guitar John Deacon received at age seven?,,,,Buddy Holly,false
Queen Quiz: Encore (Part 16),,Which performer was named on the toy guitar John Deacon received at age seven?,,,,Tommy Steele,true
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Bohemian Rhapsody'?",Album Tracks,hard,3,God Save the Queen,true
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Bohemian Rhapsody'?",,,,I'm in Love with My Car,false
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Bohemian Rhapsody'?",,,,Seaside Rendezvous,false
Queen Quiz: Encore (Part 16),,"On the original A Night at the Opera track list, what comes immediately after 'Bohemian Rhapsody'?",,,,Love of My Life,false
Queen Quiz: Encore (Part 16),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'The Fallen Priest'?",Solo Projects,hard,4,The Golden Boy,false
Queen Quiz: Encore (Part 16),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'The Fallen Priest'?",,,,Ensueño,true
Queen Quiz: Encore (Part 16),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'The Fallen Priest'?",,,,Overture Piccante,false
Queen Quiz: Encore (Part 16),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'The Fallen Priest'?",,,,La Japonaise,false
Queen Quiz: Encore (Part 16),,Which Jazz track sits between 'Jealousy' and 'If You Can't Beat Them'?,Album Tracks,hard,4,Fun It,false
Queen Quiz: Encore (Part 16),,Which Jazz track sits between 'Jealousy' and 'If You Can't Beat Them'?,,,,Fat Bottomed Girls,false
Queen Quiz: Encore (Part 16),,Which Jazz track sits between 'Jealousy' and 'If You Can't Beat Them'?,,,,Bicycle Race,true
Queen Quiz: Encore (Part 16),,Which Jazz track sits between 'Jealousy' and 'If You Can't Beat Them'?,,,,Dead on Time,false
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Killing Time'?",Solo Projects,hard,4,Racing in the Street,false
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Killing Time'?",,,,Masters of War,false
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Killing Time'?",,,,It's an Illusion,false
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Killing Time'?",,,,Abandonfire,true
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Abandonfire'?",Solo Projects,hard,4,Masters of War,true
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Abandonfire'?",,,,"I Cry for You (Love, Hope and Confusion)",false
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Abandonfire'?",,,,Strange Frontier,false
Queen Quiz: Encore (Part 16),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Abandonfire'?",,,,Killing Time,false
Queen Quiz: Encore (Part 17),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",Which Queen studio album has both 'One Vision' and 'A Kind of Magic' on its original track list?,Albums,easy,1,A Kind of Magic,true
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'One Vision' and 'A Kind of Magic' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'One Vision' and 'A Kind of Magic' on its original track list?,,,,The Game,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'One Vision' and 'A Kind of Magic' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 17),,What charity did Queen's surviving members establish after Freddie's death?,After Freddie,easy,1,Save-Me,false
Queen Quiz: Encore (Part 17),,What charity did Queen's surviving members establish after Freddie's death?,,,,Mercury Phoenix Trust,true
Queen Quiz: Encore (Part 17),,What charity did Queen's surviving members establish after Freddie's death?,,,,The Prince's Trust,false
Queen Quiz: Encore (Part 17),,What charity did Queen's surviving members establish after Freddie's death?,,,,Red Nose Day,false
Queen Quiz: Encore (Part 17),,Which track closes the original The Game album?,Albums,easy,1,My Melancholy Blues,false
Queen Quiz: Encore (Part 17),,Which track closes the original The Game album?,,,,Under Pressure,false
Queen Quiz: Encore (Part 17),,Which track closes the original The Game album?,,,,Save Me,true
Queen Quiz: Encore (Part 17),,Which track closes the original The Game album?,,,,Keep Yourself Alive,false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'A Kind of Magic'?",Album Tracks,medium,2,Who Wants to Live Forever,false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'A Kind of Magic'?",,,,Friends Will Be Friends,false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'A Kind of Magic'?",,,,Gimme the Prize (Kurgan's Theme),false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'A Kind of Magic'?",,,,One Year of Love,true
Queen Quiz: Encore (Part 17),,Which track closes the original The Miracle album?,Albums,medium,2,Was It All Worth It,true
Queen Quiz: Encore (Part 17),,Which track closes the original The Miracle album?,,,,Tie Your Mother Down,false
Queen Quiz: Encore (Part 17),,Which track closes the original The Miracle album?,,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 17),,Which track closes the original The Miracle album?,,,,Staying Power,false
Queen Quiz: Encore (Part 17),,On which Queen studio album is 'Sweet Lady' found in the original track list?,Albums,medium,2,The Works,false
Queen Quiz: Encore (Part 17),,On which Queen studio album is 'Sweet Lady' found in the original track list?,,,,A Night at the Opera,true
Queen Quiz: Encore (Part 17),,On which Queen studio album is 'Sweet Lady' found in the original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 17),,On which Queen studio album is 'Sweet Lady' found in the original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 17),,Which track closes the original A Kind of Magic album?,Albums,medium,2,Innuendo,false
Queen Quiz: Encore (Part 17),,Which track closes the original A Kind of Magic album?,,,,Is This the World We Created...?,false
Queen Quiz: Encore (Part 17),,Which track closes the original A Kind of Magic album?,,,,Princes of the Universe,true
Queen Quiz: Encore (Part 17),,Which track closes the original A Kind of Magic album?,,,,Seven Seas of Rhye,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Who Wants to Live Forever' and 'Gimme the Prize (Kurgan's Theme)' on its original track list?,Albums,medium,2,A Night at the Opera,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Who Wants to Live Forever' and 'Gimme the Prize (Kurgan's Theme)' on its original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Who Wants to Live Forever' and 'Gimme the Prize (Kurgan's Theme)' on its original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Who Wants to Live Forever' and 'Gimme the Prize (Kurgan's Theme)' on its original track list?,,,,A Kind of Magic,true
Queen Quiz: Encore (Part 17),,Who sang 'Who Wants to Live Forever' with Queen at the 1992 tribute concert?,After Freddie,medium,2,Seal,true
Queen Quiz: Encore (Part 17),,Who sang 'Who Wants to Live Forever' with Queen at the 1992 tribute concert?,,,,Zucchero,false
Queen Quiz: Encore (Part 17),,Who sang 'Who Wants to Live Forever' with Queen at the 1992 tribute concert?,,,,Axl Rose,false
Queen Quiz: Encore (Part 17),,Who sang 'Who Wants to Live Forever' with Queen at the 1992 tribute concert?,,,,Roger Daltrey,false
Queen Quiz: Encore (Part 17),,Which track closes the original Jazz album?,Albums,medium,2,One Vision,false
Queen Quiz: Encore (Part 17),,Which track closes the original Jazz album?,,,,More of That Jazz,true
Queen Quiz: Encore (Part 17),,Which track closes the original Jazz album?,,,,Princes of the Universe,false
Queen Quiz: Encore (Part 17),,Which track closes the original Jazz album?,,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'One Vision'?",Album Tracks,medium,2,Who Wants to Live Forever,false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'One Vision'?",,,,Gimme the Prize (Kurgan's Theme),false
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'One Vision'?",,,,A Kind of Magic,true
Queen Quiz: Encore (Part 17),,"On the original A Kind of Magic track list, what comes immediately after 'One Vision'?",,,,Princes of the Universe,false
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately before the restored 'Mad the Swine'?",After Freddie,hard,3,Doing All Right,false
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately before the restored 'Mad the Swine'?",,,,Liar,false
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately before the restored 'Mad the Swine'?",,,,My Fairy King,false
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately before the restored 'Mad the Swine'?",,,,Great King Rat,true
Queen Quiz: Encore (Part 17),,"On the original A Night at the Opera track list, what comes immediately after 'Sweet Lady'?",Album Tracks,hard,3,Seaside Rendezvous,true
Queen Quiz: Encore (Part 17),,"On the original A Night at the Opera track list, what comes immediately after 'Sweet Lady'?",,,,The Prophet's Song,false
Queen Quiz: Encore (Part 17),,"On the original A Night at the Opera track list, what comes immediately after 'Sweet Lady'?",,,,Good Company,false
Queen Quiz: Encore (Part 17),,"On the original A Night at the Opera track list, what comes immediately after 'Sweet Lady'?",,,,Bohemian Rhapsody,false
Queen Quiz: Encore (Part 17),,At which London venue did Roger Taylor's 2021 Outsider tour end?,Band Members,hard,3,Wembley Arena,false
Queen Quiz: Encore (Part 17),,At which London venue did Roger Taylor's 2021 Outsider tour end?,,,,O2 Shepherd's Bush Empire,true
Queen Quiz: Encore (Part 17),,At which London venue did Roger Taylor's 2021 Outsider tour end?,,,,Royal Albert Hall,false
Queen Quiz: Encore (Part 17),,At which London venue did Roger Taylor's 2021 Outsider tour end?,,,,Hammersmith Odeon,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Bohemian Rhapsody' and 'God Save the Queen' on its original track list?,Albums,hard,3,Hot Space,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Bohemian Rhapsody' and 'God Save the Queen' on its original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Bohemian Rhapsody' and 'God Save the Queen' on its original track list?,,,,A Night at the Opera,true
Queen Quiz: Encore (Part 17),,Which Queen studio album has both 'Bohemian Rhapsody' and 'God Save the Queen' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 17),,Which track closes the original Back to the Light (Brian May) album?,Solo Projects,hard,3,Another World,false
Queen Quiz: Encore (Part 17),,Which track closes the original Back to the Light (Brian May) album?,,,,Pressure On,false
Queen Quiz: Encore (Part 17),,Which track closes the original Back to the Light (Brian May) album?,,,,Nazis 1994,false
Queen Quiz: Encore (Part 17),,Which track closes the original Back to the Light (Brian May) album?,,,,Rollin' Over,true
Queen Quiz: Encore (Part 17),,"On the original Queen track list, what comes immediately after 'Modern Times Rock 'n' Roll'?",Album Tracks,hard,3,Son and Daughter,true
Queen Quiz: Encore (Part 17),,"On the original Queen track list, what comes immediately after 'Modern Times Rock 'n' Roll'?",,,,Jesus,false
Queen Quiz: Encore (Part 17),,"On the original Queen track list, what comes immediately after 'Modern Times Rock 'n' Roll'?",,,,Seven Seas of Rhye (instrumental),false
Queen Quiz: Encore (Part 17),,"On the original Queen track list, what comes immediately after 'Modern Times Rock 'n' Roll'?",,,,Great King Rat,false
Queen Quiz: Encore (Part 17),,"On the original Sheer Heart Attack track list, what comes immediately before 'Now I'm Here'?",Album Tracks,hard,3,Misfire,false
Queen Quiz: Encore (Part 17),,"On the original Sheer Heart Attack track list, what comes immediately before 'Now I'm Here'?",,,,Lily of the Valley,true
Queen Quiz: Encore (Part 17),,"On the original Sheer Heart Attack track list, what comes immediately before 'Now I'm Here'?",,,,Brighton Rock,false
Queen Quiz: Encore (Part 17),,"On the original Sheer Heart Attack track list, what comes immediately before 'Now I'm Here'?",,,,Bring Back That Leroy Brown,false
Queen Quiz: Encore (Part 17),,"On the original News of the World track list, what comes immediately after 'Sleeping on the Sidewalk'?",Album Tracks,hard,3,Sheer Heart Attack,false
Queen Quiz: Encore (Part 17),,"On the original News of the World track list, what comes immediately after 'Sleeping on the Sidewalk'?",,,,We Are the Champions,false
Queen Quiz: Encore (Part 17),,"On the original News of the World track list, what comes immediately after 'Sleeping on the Sidewalk'?",,,,Who Needs You,true
Queen Quiz: Encore (Part 17),,"On the original News of the World track list, what comes immediately after 'Sleeping on the Sidewalk'?",,,,Fight from the Inside,false
Queen Quiz: Encore (Part 17),,Who led the ensemble finale of 'We Are the Champions' at the 1992 tribute concert?,After Freddie,hard,3,Annie Lennox,false
Queen Quiz: Encore (Part 17),,Who led the ensemble finale of 'We Are the Champions' at the 1992 tribute concert?,,,,Lisa Stansfield,false
Queen Quiz: Encore (Part 17),,Who led the ensemble finale of 'We Are the Champions' at the 1992 tribute concert?,,,,Elizabeth Taylor,false
Queen Quiz: Encore (Part 17),,Who led the ensemble finale of 'We Are the Champions' at the 1992 tribute concert?,,,,Liza Minnelli,true
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately after the restored 'Mad the Swine'?",After Freddie,hard,3,My Fairy King,true
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately after the restored 'Mad the Swine'?",,,,Liar,false
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately after the restored 'Mad the Swine'?",,,,The Night Comes Down,false
Queen Quiz: Encore (Part 17),,"On 2024's 'Queen I', which song comes immediately after the restored 'Mad the Swine'?",,,,Great King Rat,false
Queen Quiz: Encore (Part 17),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately before 'Good Times Are Now'?",Solo Projects,hard,4,Fun in Space,false
Queen Quiz: Encore (Part 17),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately before 'Good Times Are Now'?",,,,My Country I & II,true
Queen Quiz: Encore (Part 17),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately before 'Good Times Are Now'?",,,,No Violins,false
Queen Quiz: Encore (Part 17),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately before 'Good Times Are Now'?",,,,Magic Is Loose,false
Queen Quiz: Encore (Part 17),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Man Made Paradise'?",Solo Projects,hard,4,Love Me Like There's No Tomorrow,false
Queen Quiz: Encore (Part 17),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Man Made Paradise'?",,,,Living on My Own,false
Queen Quiz: Encore (Part 17),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Man Made Paradise'?",,,,There Must Be More to Life Than This,true
Queen Quiz: Encore (Part 17),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Man Made Paradise'?",,,,My Love Is Dangerous,false
Queen Quiz: Encore (Part 17),,Which Back to the Light (Brian May) track sits between 'I'm Scared' and 'Let Your Heart Rule Your Head'?,Solo Projects,hard,4,Rollin' Over,false
Queen Quiz: Encore (Part 17),,Which Back to the Light (Brian May) track sits between 'I'm Scared' and 'Let Your Heart Rule Your Head'?,,,,The Dark,false
Queen Quiz: Encore (Part 17),,Which Back to the Light (Brian May) track sits between 'I'm Scared' and 'Let Your Heart Rule Your Head'?,,,,Back to the Light,false
Queen Quiz: Encore (Part 17),,Which Back to the Light (Brian May) track sits between 'I'm Scared' and 'Let Your Heart Rule Your Head'?,,,,Last Horizon,true
Queen Quiz: Encore (Part 17),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'Surrender'?",Solo Projects,hard,4,Believe in Yourself,true
Queen Quiz: Encore (Part 17),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'Surrender'?",,,,Pressure On,false
Queen Quiz: Encore (Part 17),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'Surrender'?",,,,The Whisperers,false
Queen Quiz: Encore (Part 17),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'Surrender'?",,,,Working Class Hero,false
Queen Quiz: Encore (Part 18),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",On which Queen studio album is 'Man on the Prowl' found in the original track list?,Albums,easy,1,The Works,true
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Man on the Prowl' found in the original track list?,,,,Queen,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Man on the Prowl' found in the original track list?,,,,Hot Space,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Man on the Prowl' found in the original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Need Your Loving Tonight' found in the original track list?,Albums,easy,1,The Works,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Need Your Loving Tonight' found in the original track list?,,,,The Game,true
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Need Your Loving Tonight' found in the original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Need Your Loving Tonight' found in the original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 18),,To whose spirit did Queen dedicate the 'Made in Heaven' sleeve?,After Freddie,easy,1,Jim Beach,false
Queen Quiz: Encore (Part 18),,To whose spirit did Queen dedicate the 'Made in Heaven' sleeve?,,,,John Deacon,false
Queen Quiz: Encore (Part 18),,To whose spirit did Queen dedicate the 'Made in Heaven' sleeve?,,,,Freddie Mercury,true
Queen Quiz: Encore (Part 18),,To whose spirit did Queen dedicate the 'Made in Heaven' sleeve?,,,,David Richards,false
Queen Quiz: Encore (Part 18),,How did young John Deacon save for his first proper guitar?,Band Members,medium,2,Washing cars,false
Queen Quiz: Encore (Part 18),,How did young John Deacon save for his first proper guitar?,,,,Delivering groceries,false
Queen Quiz: Encore (Part 18),,How did young John Deacon save for his first proper guitar?,,,,Busking,false
Queen Quiz: Encore (Part 18),,How did young John Deacon save for his first proper guitar?,,,,A paper round,true
Queen Quiz: Encore (Part 18),,Which Queen studio album has both 'Rain Must Fall' and 'Scandal' on its original track list?,Albums,medium,2,The Miracle,true
Queen Quiz: Encore (Part 18),,Which Queen studio album has both 'Rain Must Fall' and 'Scandal' on its original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 18),,Which Queen studio album has both 'Rain Must Fall' and 'Scandal' on its original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 18),,Which Queen studio album has both 'Rain Must Fall' and 'Scandal' on its original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Who Needs You' found in the original track list?,Albums,medium,2,The Works,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Who Needs You' found in the original track list?,,,,News of the World,true
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Who Needs You' found in the original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Who Needs You' found in the original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 18),,Which lake appears behind Freddie Mercury's statue on the 'Made in Heaven' cover?,After Freddie,medium,2,Lake Como,false
Queen Quiz: Encore (Part 18),,Which lake appears behind Freddie Mercury's statue on the 'Made in Heaven' cover?,,,,Lake Lucerne,false
Queen Quiz: Encore (Part 18),,Which lake appears behind Freddie Mercury's statue on the 'Made in Heaven' cover?,,,,Lake Geneva,true
Queen Quiz: Encore (Part 18),,Which lake appears behind Freddie Mercury's statue on the 'Made in Heaven' cover?,,,,Lake Garda,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Now I'm Here' found in the original track list?,Albums,medium,2,Hot Space,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Now I'm Here' found in the original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Now I'm Here' found in the original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Now I'm Here' found in the original track list?,,,,Sheer Heart Attack,true
Queen Quiz: Encore (Part 18),,Who joined David Bowie and Queen on 'Under Pressure' at the 1992 tribute concert?,After Freddie,medium,2,Annie Lennox,true
Queen Quiz: Encore (Part 18),,Who joined David Bowie and Queen on 'Under Pressure' at the 1992 tribute concert?,,,,Lisa Stansfield,false
Queen Quiz: Encore (Part 18),,Who joined David Bowie and Queen on 'Under Pressure' at the 1992 tribute concert?,,,,Liza Minnelli,false
Queen Quiz: Encore (Part 18),,Who joined David Bowie and Queen on 'Under Pressure' at the 1992 tribute concert?,,,,Debbie Harry,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Seven Seas of Rhye (instrumental)' found in the original track list?,Albums,medium,2,Innuendo,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Seven Seas of Rhye (instrumental)' found in the original track list?,,,,Queen,true
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Seven Seas of Rhye (instrumental)' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 18),,On which Queen studio album is 'Seven Seas of Rhye (instrumental)' found in the original track list?,,,,Queen II,false
Queen Quiz: Encore (Part 18),,In which year was Brian May appointed CBE?,Band Members,medium,2,1995,false
Queen Quiz: Encore (Part 18),,In which year was Brian May appointed CBE?,,,,2015,false
Queen Quiz: Encore (Part 18),,In which year was Brian May appointed CBE?,,,,2005,true
