QuizTitle,QuestionText,EditorialDifficulty,Source
Queen Quiz: Encore (Part 19),In which month of 1995 was Queen's 'Made in Heaven' released?,Medium,https://www.queenonline.com/news/made-in-heaven30-years-on
Queen Quiz: Encore (Part 19),In which London-area town was Brian May born?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 19),"On the original Queen track list, what comes immediately after 'Liar'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 19),Which Queen studio album has both 'If You Can't Beat Them' and 'Let Me Entertain You' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 19),"On the original The Works track list, what comes immediately after 'Machines (or Back to Humans)'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 19),Which track closes the original News of the World album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 19),Which choreographer created Freddie Mercury's surprise 1977 charity ballet routine?,Hard,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 19),Who wrote the Queen album track 'Fat Bottomed Girls'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Fat Bottomed Girls"
Queen Quiz: Encore (Part 19),"On the original The Miracle track list, what comes immediately before 'Scandal'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 19),"On the original A Kind of Magic track list, what comes immediately before 'Gimme the Prize (Kurgan's Theme)'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 19),Which track opens the original Another World (Brian May) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Another World (Brian May) track list"
Queen Quiz: Encore (Part 19),"On the original Hot Space track list, what comes immediately before 'Las Palabras de Amor (The Words of Love)'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 19),"On the original Jazz track list, what comes immediately after 'Dead on Time'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 19),Which Bob Dylan song appears on Roger Taylor's 'Strange Frontier'?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 19),"On the original Innuendo track list, what comes immediately before 'I Can't Live with You'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 19),Who wrote the Queen album track 'Funny How Love Is'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Funny How Love Is"
Queen Quiz: Encore (Part 19),"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately before 'The Golden Boy'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 19),Which Barcelona (Freddie Mercury and Montserrat Caballé) track sits between 'Barcelona' and 'The Fallen Priest'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 19),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Killing Time'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 19),"On the original Electric Fire (Roger Taylor) track list, what comes immediately after 'People on Streets'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Electric Fire (Roger Taylor) track list"
Queen Quiz: Encore (Part 20),Which Queen studio album has both 'Body Language' and 'Action This Day' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 20),Which Queen studio album has both 'I'm in Love with My Car' and 'You're My Best Friend' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 20),On which Queen studio album is 'The Loser in the End' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 20),On which Queen studio album is 'Lily of the Valley' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 20),What was the title of Roger Taylor's 2021 solo album?,Medium,https://www.queenonline.com/roger_taylor
Queen Quiz: Encore (Part 20),Which Queen studio album has both 'The Fairy Feller's Master-Stroke' and 'Nevermore' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 20),On which July day was Brian May born?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 20),"On the original Innuendo track list, what comes immediately after 'Headlong'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 20),On which Queen studio album is 'It's Late' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 20),Which drummer played on Brian May's 'Back to the Light' album?,Medium,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 20),Which Queen studio album has both 'Somebody to Love' and 'White Man' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 20),Who wrote the Queen album track 'In the Lap of the Gods'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; In the Lap of the Gods"
Queen Quiz: Encore (Part 20),Who wrote the Queen album track 'Nevermore'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Nevermore"
Queen Quiz: Encore (Part 20),"On the original A Kind of Magic track list, what comes immediately after 'Who Wants to Live Forever'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 20),Who wrote the Queen album track 'Dreamers Ball'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Dreamers Ball"
Queen Quiz: Encore (Part 20),"On the original News of the World track list, what comes immediately before 'Sleeping on the Sidewalk'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 20),Who wrote the Queen album track 'If You Can't Beat Them'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; If You Can't Beat Them"
Queen Quiz: Encore (Part 20),"On the original Queen track list, what comes immediately before 'Son and Daughter'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 20),Who wrote the Queen album track 'Las Palabras de Amor (The Words of Love)'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Las Palabras de Amor (The Words of Love)"
Queen Quiz: Encore (Part 20),"On the original The Miracle track list, what comes immediately after 'Rain Must Fall'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 20),"On the original Back to the Light (Brian May) track list, what comes immediately before 'Resurrection'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Back to the Light (Brian May) track list"
Queen Quiz: Encore (Part 20),"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Let's Get Crazy'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
Queen Quiz: Encore (Part 20),Which A Night at the Opera track sits between 'The Prophet's Song' and 'Good Company'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 20),Which Innuendo track sits between 'These Are the Days of Our Lives' and 'The Hitman'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 20),"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Laugh or Cry'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
